City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,beyla,8.6833,-8.6333,292.89,98,99,1.15,GN,1655102450
366,riberalta,-10.9833,-66.1,287.24,80,42,1.49,BO,1655102451
367,hanzhong,33.0728,107.0303,306.14,34,66,2.9,CN,1655102452
368,ahipara,-35.1667,173.1667,286.96,71,31,10.14,NZ,1655102454
369,alice springs,-23.7,133.8833,293.9,32,0,2.57,AU,1655102457
370,kailua,21.4022,-157.7394,299.14,79,100,6.69,US,1655102458
371,yumen,40.2833,97.2,304.56,4,0,7.21,CN,1655102459
372,helong,42.5397,128.9972,290.47,80,100,1.88,CN,1655102460
373,kanniyakumari,8.0833,77.5667,303.64,65,9,8.91,IN,1655102462
374,kundiawa,-6.0167,144.9667,292.72,89,96,1.27,PG,1655102463
375,neyshabur,36.2133,58.7958,302.12,24,0,1.1,IR,1655102464
376,shimoda,34.6667,138.95,296.35,80,100,4.75,JP,1655102465
377,sechura,-5.5569,-80.8222,290.69,82,82,4.02,PE,1655102467
378,berdigestyakh,62.0989,126.6992,287.9,59,100,2.89,RU,1655102468
379,dagda,56.0951,27.5372,290.21,58,51,2.62,LV,1655102469
380,angoche,-16.2325,39.9086,297.18,70,36,4.44,MZ,1655102470
381,vila franca do campo,37.7167,-25.4333,289.93,90,84,3.61,PT,1655102471
382,kautokeino,69.0125,23.0412,286.09,57,64,0.89,NO,1655102474
383,flin flon,54.7682,-101.865,285.5,93,36,3.18,CA,1655102475
384,birjand,32.8663,59.2211,307.41,11,0,2.06,IR,1655102476
385,waipawa,-41.4122,175.5153,281.81,79,10,6.31,NZ,1655102477
386,turukhansk,65.8167,87.9833,297.61,43,70,3.28,RU,1655102479
387,tautira,-17.7333,-149.15,299.07,69,34,8.47,PF,1655102481
388,qingdao,36.0986,120.3719,297.93,69,75,8.0,CN,1655102452
389,nuuk,64.1835,-51.7216,273.62,89,100,9.59,GL,1655102467
390,pombas,17.1503,-25.0201,294.03,82,32,5.04,CV,1655102486
391,oudtshoorn,-33.5907,22.2014,285.35,40,100,2.5,ZA,1655102487
392,axim,4.8699,-2.2405,298.59,75,96,1.74,GH,1655102489
393,santa isabel do rio negro,-0.4139,-65.0192,293.66,99,98,0.89,BR,1655102490
394,cairns,-16.9167,145.7667,298.19,60,7,6.17,AU,1655102491
395,basco,20.4487,121.9702,302.43,77,100,6.66,PH,1655102492
396,santander,43.4647,-3.8044,291.74,94,40,1.03,ES,1655102494
397,port lincoln,-34.7333,135.8667,288.55,61,63,5.55,AU,1655102495
398,mossendjo,-2.9506,12.7261,294.1,88,100,1.36,CG,1655102496
399,zhezkazgan,47.8043,67.7144,305.14,15,75,7.0,KZ,1655102497
400,inskoy,54.4297,86.44,301.25,43,99,2.08,RU,1655102499
401,russell,32.3502,-85.1999,297.93,100,0,1.54,US,1655102501
402,saint-paul,-21.0096,55.2707,295.57,71,30,0.95,RE,1655102503
403,iganga,0.6092,33.4686,293.97,83,100,1.25,UG,1655102504
404,bakchar,57.0186,82.0711,299.58,35,1,4.98,RU,1655102505
405,avera,33.194,-82.5271,299.18,73,15,2.12,US,1655102507
406,olafsvik,64.8945,-23.7142,282.6,95,100,6.56,IS,1655102508
407,strezhevoy,60.7333,77.5889,290.24,74,98,5.97,RU,1655102509
408,mayo,38.8876,-76.5119,296.64,92,20,2.06,US,1655102511
409,klyuchi,52.2667,79.1667,304.79,23,24,6.25,RU,1655102512
410,pitimbu,-7.4706,-34.8086,295.48,85,7,2.6,BR,1655102514
411,tabou,4.423,-7.3528,298.63,72,100,2.85,CI,1655102515
412,wanning,18.8003,110.3967,304.06,72,100,6.95,CN,1655102516
413,valdivia,-39.8142,-73.2459,281.2,92,100,1.0,CL,1655102517
414,pyinmana,19.7333,96.2167,303.7,69,100,3.52,MM,1655102519
415,margate,51.3813,1.3862,288.54,68,0,1.79,GB,1655102520
416,ous,60.9058,61.5186,288.85,50,100,4.25,RU,1655102521
417,friedland,51.4167,9.9333,289.3,75,100,0.89,DE,1655102522
418,oussouye,12.485,-16.5469,300.2,77,100,3.84,SN,1655102523
419,dong hoi,17.4833,106.6,308.55,53,100,1.71,VN,1655102525
420,tarbagatay,51.4803,107.3602,299.89,26,99,2.32,RU,1655102527
421,sarakhs,36.5449,61.1577,306.23,27,0,1.03,IR,1655102528
422,kango,0.1943,10.0951,297.04,93,100,0.52,GA,1655102529
423,monroe,43.1501,-77.6831,290.16,93,100,3.09,US,1655102530
424,jiayuguan,39.8167,98.3,302.79,5,0,4.8,CN,1655102533
425,santa cruz del sur,20.7147,-77.9956,298.94,82,72,0.76,CU,1655102534
426,gairo,39.8497,9.5047,292.71,27,5,0.23,IT,1655102537
427,bermeo,43.4209,-2.7215,292.86,90,58,3.47,ES,1655102539
428,viedma,-40.8135,-62.9967,284.51,50,100,6.24,AR,1655102540
429,abu road,24.4833,72.7833,306.26,46,70,2.84,IN,1655102541
430,bilibino,68.0546,166.4372,291.0,24,45,5.87,RU,1655102542
431,saint-pierre,-21.3393,55.4781,295.32,88,75,10.8,RE,1655102544
432,pankrushikha,53.8319,80.3406,302.08,33,7,2.5,RU,1655102545
433,harindanga,22.0383,88.3214,308.46,54,14,7.83,IN,1655102546
434,bada,51.392,109.8717,297.95,23,100,3.01,RU,1655102547
435,daru,-9.0763,143.2092,299.5,89,55,7.04,PG,1655102548
436,molepolole,-24.4066,25.4951,278.23,47,0,2.85,BW,1655102549
437,odessa,46.4775,30.7326,298.55,54,2,5.8,UA,1655102395
438,natal,-5.795,-35.2094,297.27,100,0,2.57,BR,1655102525
439,mabaruma,8.2,-59.7833,295.29,100,100,0.63,GY,1655102554
440,fort saint james,54.4333,-124.25,279.93,59,82,1.78,CA,1655102555
441,yaan,7.3833,8.5667,297.31,89,98,2.78,NG,1655102556
442,baybay,10.6833,124.8333,303.56,65,92,0.85,PH,1655102557
443,hurghada,27.2574,33.8129,304.17,45,0,8.23,EG,1655102558
444,kaseda,31.4167,130.3167,292.64,91,100,10.77,JP,1655102560
445,gold coast,-28.0,153.4333,292.19,80,40,4.12,AU,1655102562
446,ruidoso,33.3317,-105.673,298.99,27,40,5.14,US,1655102564
447,touros,-5.1989,-35.4608,296.41,87,12,3.85,BR,1655102549
448,vanimo,-2.6741,141.3028,301.92,70,0,4.7,PG,1655102566
449,koszalin,54.1944,16.1722,290.75,81,100,4.85,PL,1655102567
450,san patricio,28.017,-97.5169,302.09,82,2,6.25,US,1655102568
451,yangjiang,21.85,111.9667,302.09,83,100,5.25,CN,1655102339
452,boppard,50.2308,7.5899,291.43,59,11,2.07,DE,1655102570
453,samarinda,-0.5,117.15,301.81,72,100,1.37,ID,1655102572
454,deer lake,49.1667,-57.4316,283.07,76,75,4.12,CA,1655102573
455,bonthe,7.5264,-12.505,297.91,88,37,0.22,SL,1655102574
456,richards bay,-28.783,32.0377,290.46,44,7,3.77,ZA,1655102576
457,jumla,29.2747,82.1838,297.37,37,85,1.18,NP,1655102343
458,libreville,0.3925,9.4537,297.16,100,20,2.06,GA,1655102579
459,vanderhoof,54.0166,-124.0198,279.96,64,72,2.15,CA,1655102410
460,hovd,48.0056,91.6419,303.97,16,87,2.72,MN,1655102583
461,oeiras,-7.0253,-42.1311,295.2,85,59,0.88,BR,1655102584
462,buchanan,5.8808,-10.0467,297.26,91,64,3.11,LR,1655102585
463,catuday,16.2923,119.8062,302.57,68,100,5.08,PH,1655102586
464,teresina,-5.0892,-42.8019,297.99,88,0,0.0,BR,1655102505
465,seoul,37.5683,126.9778,301.93,53,75,6.17,KR,1655102317
466,nakasongola,1.3089,32.4564,298.61,54,53,2.61,UG,1655102590
467,sinnamary,5.3833,-52.95,297.58,88,9,2.4,GF,1655102591
468,mogadishu,2.0371,45.3438,302.08,70,40,8.75,SO,1655102405
469,shyryayeve,47.3805,30.1964,299.18,47,4,5.61,UA,1655102593
470,seminole,28.7086,-81.2081,299.49,90,0,1.54,US,1655102594
471,muzhi,65.3667,64.6667,283.36,51,98,5.74,RU,1655102595
472,vao,-22.6667,167.4833,295.04,73,100,4.91,NC,1655102597
473,hat yai,7.0084,100.4767,305.25,58,40,0.0,TH,1655102598
474,padang,-0.9492,100.3543,304.18,64,98,2.41,ID,1655102599
475,salym,60.0625,71.4789,284.76,94,100,3.0,RU,1655102600
476,goba,7.0167,39.9833,290.69,52,100,2.38,ET,1655102602
